transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,supplier_clean,category_clean,quantity_clean,sale_date_clean,unit_cost_clean,unit_price_clean,labour_cost_clean,inventory_level_clean,labour_hours_clean,store_id_clean,region_clean,manager,store_size,store_type,opening_year,revenue,gross_profit,stockout,sale_month
T002433,S27,2025-05-07 00:00:00,Apparel,2,StyleHub,West,28.85,56.37,0,5.7,154.62,StyleHub,Apparel,2.0,2025-05-07,28.85,56.37,154.62,0.0,5.7,S27,West,Manager_[,Large,Outlet,2014,112.74,55.03999999999999,1,2025-05
T000242,S03,2025-05-01 00:00:00,Grocery,2,FreshFarm,North,7.01,$12.30,51,3.4,76.77,FreshFarm,Grocery,2.0,2025-05-01,7.01,12.3,76.77,51.0,3.4,S03,North,Manager_C,Large,Street,2020,24.6,10.580000000000002,0,2025-05
T002035,S25,2025-03-06 00:00:00,HOME,2,BudgetSource,West,55.74,111.58,20,3.15,96.71,BudgetSource,Home,2.0,2025-03-06,55.74,111.58,96.71,20.0,3.15,S25,West,Manager_Y,Large,Outlet,2010,223.16,111.67999999999999,0,2025-03
T000019,S02,2025-04-12 00:00:00,Home,3,BudgetSource,South,51.47,91.54,17,4.56,143.75,BudgetSource,Home,3.0,2025-04-12,51.47,91.54,143.75,17.0,4.56,S02,South,Manager_B,Medium,Street,2017,274.62,120.21000000000002,0,2025-04
T002183,S21,2025-01-26 00:00:00,Apparel,1,StyleHub,North,26.77 CAD,54.73 CAD,139,4.46,86.16,StyleHub,Apparel,1.0,2025-01-26,26.77,54.73,86.16,139.0,4.46,S21,North,Manager_U,Medium,Mall,2014,54.73,27.959999999999997,0,2025-01
T000164,S17,2025-06-29 00:00:00,Electronics,2,northstar,North,236.77,338.81,112,2.6,62.94,NorthStar,Electronics,2.0,2025-06-29,236.77,338.81,62.94,112.0,2.6,S17,North,Manager_Q,Small,Mall,2023,677.62,204.07999999999998,0,2025-06
T002781,S04,2025-01-15 00:00:00,HOME,2,BudgetSource,East,42.01,80.06,136,4.17,114.5,BudgetSource,Home,2.0,2025-01-15,42.01,80.06,114.5,136.0,4.17,S04,East,Manager_D,Large,Street,2009,160.12,76.10000000000001,0,2025-01
T002332,S08,2025-01-15 00:00:00,Home,1,BudgetSource,South,42.85 CAD,89.66,139,3.62,89.48,BudgetSource,Home,1.0,2025-01-15,42.85,89.66,89.48,139.0,3.62,S08,South,Manager_H,Medium,Outlet,2021,89.66,46.809999999999995,0,2025-01
T001135,S11,2025-03-02 00:00:00,GROCERIES,1,FreshFarm,South,7.67,11.81,111,4.21,93.07,FreshFarm,Grocery,1.0,2025-03-02,7.67,11.81,93.07,111.0,4.21,S11,South,Manager_K,Medium,Outlet,2019,11.81,4.140000000000001,0,2025-03
T000801,S22,2025-02-23 00:00:00,Apparel,5,StyleHub,South,31.68,58.71,104,4.11,96.0,StyleHub,Apparel,5.0,2025-02-23,31.68,58.71,96.0,104.0,4.11,S22,South,Manager_V,Large,Mall,2014,293.55,135.15,0,2025-02
T000342,S05,2025-04-16 00:00:00,Sports,2,activepro,East,40.64,82.2,149,2.72,70.95 CAD,ActivePro,Sports,2.0,2025-04-16,40.64,82.2,70.95,149.0,2.72,S05,East,Manager_E,Small,Mall,2022,164.4,83.12,0,2025-04
T001044,S17,2025-05-17 00:00:00,Electronics,2,NorthStar,North,237.31,321.06,85,4.74,109.54,NorthStar,Electronics,2.0,2025-05-17,237.31,321.06,109.54,85.0,4.74,S17,North,Manager_Q,Small,Mall,2023,642.12,167.5,0,2025-05
T000332,S01,2025-01-10 00:00:00,HOME,4,BudgetSource,East,44.88,92.67,121,4.57,121.3,BudgetSource,Home,4.0,2025-01-10,44.88,92.67,121.3,121.0,4.57,S01,East,Manager_A,Medium,Street,2020,370.68,191.16,0,2025-01
T002226,S11,2025-03-29 00:00:00,Beauty,6,GlowWorks,South,15.74,38.16,49,4.25,102.84,GlowWorks,Beauty,6.0,2025-03-29,15.74,38.16,102.84,49.0,4.25,S11,South,Manager_K,Medium,Outlet,2019,228.95999999999998,134.51999999999998,0,2025-03
T001086,S01,2025-06-22 00:00:00,sports,2,activepro,East,56.99,113.08 CAD,104,4.06,97.28,ActivePro,Sports,2.0,2025-06-22,56.99,113.08,97.28,104.0,4.06,S01,East,Manager_A,Medium,Street,2020,226.16,112.17999999999999,0,2025-06
T001990,S17,2025-05-21 00:00:00,Grocery,9,FreshFarm,North,7.71,11.37,124,5.23,136.88,FreshFarm,Grocery,9.0,2025-05-21,7.71,11.37,136.88,124.0,5.23,S17,North,Manager_Q,Small,Mall,2023,102.33,32.93999999999999,0,2025-05
T002381,S21,2025-01-21 00:00:00,grocery,1,FreshFarm,North,8.81,13.04,138,3.06,97.85,FreshFarm,Grocery,1.0,2025-01-21,8.81,13.04,97.85,138.0,3.06,S21,North,Manager_U,Medium,Mall,2014,13.04,4.229999999999999,0,2025-01
T000928,S18,2025-03-30 00:00:00,Electronics,1,NorthStar,West,207.02,258.92,13,4.31,149.5,NorthStar,Electronics,1.0,2025-03-30,207.02,258.92,149.5,13.0,4.31,S18,West,Manager_R,Medium,Outlet,2023,258.92,51.900000000000006,0,2025-03
T000027, S26 ,2025-01-02 00:00:00,Home,2,BudgetSource,West,45.17,91.68,26,5.26,183.36,BudgetSource,Home,2.0,2025-01-02,45.17,91.68,183.36,26.0,5.26,S26,West,Manager_Z,Medium,Outlet,2010,183.36,93.02000000000001,0,2025-01
T001830,S04,2025-04-11 00:00:00,Electronic,1,NorthStar,East,260.64,330.54,146,4.53,96.95,NorthStar,Electronics,1.0,2025-04-11,260.64,330.54,96.95,146.0,4.53,S04,East,Manager_D,Large,Street,2009,330.54,69.90000000000003,0,2025-04
T001226,S07,2025-06-18 00:00:00,Beauty,2,GlowWorks,North,19.12,46.12,68,-6.09,149.36,GlowWorks,Beauty,2.0,2025-06-18,19.12,46.12,149.36,68.0,,S07,North,Manager_G,Large,Street,2014,92.24,53.99999999999999,0,2025-06
T001734,S22,2025-03-04 00:00:00,Beauty,3,GlowWorks,South,18.84,44.63,31,3.94,105.43,GlowWorks,Beauty,3.0,2025-03-04,18.84,44.63,105.43,31.0,3.94,S22,South,Manager_V,Large,Mall,2014,133.89000000000001,77.37,0,2025-03
T002430,S08,2025-01-04 00:00:00,Electronics,2,NorthStar,South,183.53,255.78,114,3.96,101.31,NorthStar,Electronics,2.0,2025-01-04,183.53,255.78,101.31,114.0,3.96,S08,South,Manager_H,Medium,Outlet,2021,511.56,144.5,0,2025-01
T002393,S02,2025-06-26 00:00:00,Grocery,7,FreshFarm,South,7.71,11.0,119,3.67,108.74,FreshFarm,Grocery,7.0,2025-06-26,7.71,11.0,108.74,119.0,3.67,S02,South,Manager_B,Medium,Street,2017,77.0,23.03,0,2025-06
T000615,S01,2025-05-01 00:00:00,Sports,4,ActivePro,East,51.56,88.07,117,2.23,55.16,ActivePro,Sports,4.0,2025-05-01,51.56,88.07,55.16,117.0,2.23,S01,East,Manager_A,Medium,Street,2020,352.28,146.03999999999996,0,2025-05
T001084,S06,2025-02-21 00:00:00,Electronics,4,NorthStar,East,204.45, 310.65 ,154,4.0,100.01,NorthStar,Electronics,4.0,2025-02-21,204.45,310.65,100.01,154.0,4.0,S06,East,Manager_F,Medium,Mall,2020,1242.6,424.79999999999995,0,2025-02
T000391,S28,2025-04-06 00:00:00,Apparel,6,StyleHub,West,26.02,54.47,54,3.87,131.94 CAD,StyleHub,Apparel,6.0,2025-04-06,26.02,54.47,131.94,54.0,3.87,S28,West,Manager_\,Small,Outlet,2012,326.82,170.7,0,2025-04
T001030,S16,2025-05-10 00:00:00,Electronics,4,NorthStar,South,240.36,342.95,80,4.64,146.23,NorthStar,Electronics,4.0,2025-05-10,240.36,342.95,146.23,80.0,4.64,S16,South,Manager_P,Large,Mall,2008,1371.8,410.3599999999999,0,2025-05
T000693,S04,2025-04-06 00:00:00,Grocery,1,FreshFarm,East,8.01,13.7,-16,4.12,100.27,FreshFarm,Grocery,1.0,2025-04-06,8.01,13.7,100.27,-16.0,4.12,S04,East,Manager_D,Large,Street,2009,13.7,5.6899999999999995,1,2025-04
T000724,S05,2025-01-30 00:00:00,Grocery,3,FreshFarm,East,7.26,10.77,88,3.63,93.65,FreshFarm,Grocery,3.0,2025-01-30,7.26,10.77,93.65,88.0,3.63,S05,East,Manager_E,Small,Mall,2022,32.31,10.53,0,2025-01
T000305,S15,2025-04-27 00:00:00,Home,7,BudgetSource,East,46.82,95.03,69,5.15,116.88,BudgetSource,Home,7.0,2025-04-27,46.82,95.03,116.88,69.0,5.15,S15,East,Manager_O,Large,Outlet,2010,665.21,337.47,0,2025-04
T000315,S26,2025-06-10 00:00:00,Beauty,2,GlowWorks,West,18.9,41.66,50,unknown,169.98,GlowWorks,Beauty,2.0,2025-06-10,18.9,41.66,169.98,50.0,,S26,West,Manager_Z,Medium,Outlet,2010,83.32,45.519999999999996,0,2025-06
T000709,S27,2025-06-28 00:00:00,Apparel,1,StyleHub,West,27.61,59.17,23,5.27,143.67,StyleHub,Apparel,1.0,2025-06-28,27.61,59.17,143.67,23.0,5.27,S27,West,Manager_[,Large,Outlet,2014,59.17,31.560000000000002,0,2025-06
T001160,S10,2025-02-14 00:00:00,Home,5,BudgetSource,South,53.23,96.29,111,4.25,$96.14,BudgetSource,Home,5.0,2025-02-14,53.23,96.29,96.14,111.0,4.25,S10,South,Manager_J,Medium,Street,2023,481.45000000000005,215.30000000000004,0,2025-02
T000809,S16,2025-02-17 00:00:00,Grocery,1,FreshFarm,South,7.9,$13.31,12,2.96,61.86,FreshFarm,Grocery,1.0,2025-02-17,7.9,13.31,61.86,12.0,2.96,S16,South,Manager_P,Large,Mall,2008,13.31,5.41,0,2025-02
T002301,Store-04,2025-05-18 00:00:00,Home,2,BudgetSource,East,50.43,$99.26,,5.4,129.02,BudgetSource,Home,2.0,2025-05-18,50.43,99.26,129.02,,5.4,S04,East,Manager_D,Large,Street,2009,198.52,97.66000000000001,0,2025-05
T001263,S30,2025-03-04 00:00:00,Grocery,5,FreshFarm,West,8.64,12.98,7,4.69,161.53,FreshFarm,Grocery,5.0,2025-03-04,8.64,12.98,161.53,7.0,4.69,S30,West,Manager_^,Medium,Outlet,2019,64.9,21.7,0,2025-03
T001482,S22,2025-06-04 00:00:00,Beauty,9,GlowWorks,South,20.91 CAD,51.73,73,3.79,108.75,GlowWorks,Beauty,9.0,2025-06-04,20.91,51.73,108.75,73.0,3.79,S22,South,Manager_V,Large,Mall,2014,465.57,277.38,0,2025-06
T001162,S14,2025-02-05 00:00:00,Grocery,2,FreshFarm,West,8.08 CAD,13.25,36,3.71,124.62,FreshFarm,Grocery,2.0,2025-02-05,8.08,13.25,124.62,36.0,3.71,S14,West,Manager_N,Large,Street,2017,26.5,10.34,0,2025-02
T001985,S14,01-Jun-2025,Electronic,2,NorthStar,West,319.05,424.08,52,2.14,69.84,NorthStar,Electronics,2.0,2025-06-01,319.05,424.08,69.84,52.0,2.14,S14,West,Manager_N,Large,Street,2017,848.16,210.05999999999995,0,2025-06
T000921,S28,2025-01-14 00:00:00,Apparel,1,StyleHub,West,25.37,49.94,28,4.84,$138.32,StyleHub,Apparel,1.0,2025-01-14,25.37,49.94,138.32,28.0,4.84,S28,West,Manager_\,Small,Outlet,2012,49.94,24.569999999999997,0,2025-01
T002049,S17,2025-02-04 00:00:00,Home,2,BudgetSource,North,40.82,79.3,149,3.53,89.19,BudgetSource,Home,2.0,2025-02-04,40.82,79.3,89.19,149.0,3.53,S17,North,Manager_Q,Small,Mall,2023,158.6,76.96,0,2025-02
T000033,S29,2025-03-17 00:00:00,Apparel,3,StyleHub,West,32.53,62.2,21,6.14,199.95,StyleHub,Apparel,3.0,2025-03-17,32.53,62.2,199.95,21.0,6.14,S29,West,Manager_],Large,Outlet,2018,186.60000000000002,89.01,0,2025-03
T001379,S01,2025-05-19 00:00:00,Electronics,4,NorthStar,East,193.66,262.13,140,6.69,158.99,NorthStar,Electronics,4.0,2025-05-19,193.66,262.13,158.99,140.0,6.69,S01,East,Manager_A,Medium,Street,2020,1048.52,273.88,0,2025-05
T000940,S13,2025-06-13 00:00:00,Grocery,1,FreshFarm,East,7.48,12.5,29,5.11,144.05,FreshFarm,Grocery,1.0,2025-06-13,7.48,12.5,144.05,29.0,5.11,S13,East,Manager_M,Medium,Street,2011,12.5,5.02,0,2025-06
T001743,S16,2025-02-14 00:00:00,Home,4,BudgetSource,South,51.99,92.91,110,4.31,103.06,BudgetSource,Home,4.0,2025-02-14,51.99,92.91,103.06,110.0,4.31,S16,South,Manager_P,Large,Mall,2008,371.64,163.67999999999998,0,2025-02
T000177,S16,2025-01-23 00:00:00,Grocery,4,FreshFarm,South,$7.63,11.79,133,3.1,$75.43,FreshFarm,Grocery,4.0,2025-01-23,7.63,11.79,75.43,133.0,3.1,S16,South,Manager_P,Large,Mall,2008,47.16,16.639999999999997,0,2025-01
T001751,S27,2025-05-04 00:00:00,Grocery,2,FRESHFARM,West,8.2,13.41,8,5.38,140.08,FreshFarm,Grocery,2.0,2025-05-04,8.2,13.41,140.08,8.0,5.38,S27,West,Manager_[,Large,Outlet,2014,26.82,10.420000000000002,0,2025-05
T001682,S24,2025-03-14 00:00:00,Home,3,BudgetSource,West,42.83,81.31,0,4.63,151.65,BudgetSource,Home,3.0,2025-03-14,42.83,81.31,151.65,0.0,4.63,S24,West,Manager_X,Medium,Street,2013,243.93,115.44000000000001,1,2025-03
T002166,S28,2025-04-03 00:00:00,Home,7,BudgetSource,West,49.78,$95.82,6,3.53,89.3,BudgetSource,Home,7.0,2025-04-03,49.78,95.82,89.3,6.0,3.53,S28,West,Manager_\,Small,Outlet,2012,670.74,322.28,0,2025-04
T002936,S20,2025-03-11 00:00:00,Clothing,2,StyleHub,South,$28.28,58.0,40,3.08,99.92,StyleHub,Apparel,2.0,2025-03-11,28.28,58.0,99.92,40.0,3.08,S20,South,Manager_T,Large,Mall,2010,116.0,59.44,0,2025-03
T002115,S10,2025-04-10 00:00:00,Apparel,2,StyleHub,South,28.03,49.46,104,4.25,105.65,StyleHub,Apparel,2.0,2025-04-10,28.03,49.46,105.65,104.0,4.25,S10,South,Manager_J,Medium,Street,2023,98.92,42.86,0,2025-04
T001772,S23,2025-05-13 00:00:00,Clothing,1,StyleHub,South,27.7,59.32,100,5.1,119.59,StyleHub,Apparel,1.0,2025-05-13,27.7,59.32,119.59,100.0,5.1,S23,South,Manager_W,Small,Outlet,2022,59.32,31.62,0,2025-05
T002265,S03,2025-03-29 00:00:00,Electronics,2,NorthStar,North,282.17,384.37,62,4.84,136.24 CAD,NorthStar,Electronics,2.0,2025-03-29,282.17,384.37,136.24,62.0,4.84,S03,North,Manager_C,Large,Street,2020,768.74,204.39999999999998,0,2025-03
T000561,S13,2025-06-05 00:00:00,Grocery,5,FreshFarm,East,8.71,13.48,93,3.57,$84.11,FreshFarm,Grocery,5.0,2025-06-05,8.71,13.48,84.11,93.0,3.57,S13,East,Manager_M,Medium,Street,2011,67.4,23.849999999999998,0,2025-06
T000264,S18,2025-04-24 00:00:00,Electronics,1,northstar,West,274.63,346.71,42,4.9,157.88,NorthStar,Electronics,1.0,2025-04-24,274.63,346.71,157.88,42.0,4.9,S18,West,Manager_R,Medium,Outlet,2023,346.71,72.07999999999998,0,2025-04
T001009,S17,2025-05-23 00:00:00,Beauty,1,GlowWorks,North,20.86,46.74,29,3.01,72.94,GlowWorks,Beauty,1.0,2025-05-23,20.86,46.74,72.94,29.0,3.01,S17,North,Manager_Q,Small,Mall,2023,46.74,25.880000000000003,0,2025-05
T001607,S12,2025-06-10 00:00:00,Electronics,1,NorthStar,South,250.53,325.11,107,5.69,136.22,NorthStar,Electronics,1.0,2025-06-10,250.53,325.11,136.22,107.0,5.69,S12,South,Manager_L,Large,Street,2012,325.11,74.58000000000001,0,2025-06
T002108, S08 ,2025-04-23 00:00:00,Beauty,6,GlowWorks,South,19.25,42.61,47,4.61,108.42,GlowWorks,Beauty,6.0,2025-04-23,19.25,42.61,108.42,47.0,4.61,S08,South,Manager_H,Medium,Outlet,2021,255.66,140.16,0,2025-04
T002704,S04,2025-05-18 00:00:00,Home,1,BudgetSource,East,50.54,96.12,30,3.81,85.46,BudgetSource,Home,1.0,2025-05-18,50.54,96.12,85.46,30.0,3.81,S04,East,Manager_D,Large,Street,2009,96.12,45.580000000000005,0,2025-05
T002871,S06,2025-05-03 00:00:00,Beauty,4,GlowWorks,East,17.97,$39.32,99,4.8,115.14,GlowWorks,Beauty,4.0,2025-05-03,17.97,39.32,115.14,99.0,4.8,S06,East,Manager_F,Medium,Mall,2020,157.28,85.4,0,2025-05
T000792,S28,2025-03-02 00:00:00,Electronics,7,NorthStar,West,258.72,347.86,2,3.18, 101.14 ,NorthStar,Electronics,7.0,2025-03-02,258.72,347.86,101.14,2.0,3.18,S28,West,Manager_\,Small,Outlet,2012,2435.02,623.9799999999999,0,2025-03
T001917,S03,2025-03-11 00:00:00,Grocery,5,FreshFarm,North,8.07,12.85,46,5.02,125.60 CAD,FreshFarm,Grocery,5.0,2025-03-11,8.07,12.85,125.6,46.0,5.02,S03,North,Manager_C,Large,Street,2020,64.25,23.9,0,2025-03
T002688,S06,2025-04-18 00:00:00,Electronics,7,NorthStar,East,259.57,342.69,136,5.12,146.45,NorthStar,Electronics,7.0,2025-04-18,259.57,342.69,146.45,136.0,5.12,S06,East,Manager_F,Medium,Mall,2020,2398.83,581.84,0,2025-04
T000396,S10,2025-03-05 00:00:00,Electronics,1,NorthStar,South,$231.01,291.41,82,4.72,117.26,NorthStar,Electronics,1.0,2025-03-05,231.01,291.41,117.26,82.0,4.72,S10,South,Manager_J,Medium,Street,2023,291.41,60.400000000000034,0,2025-03
T001345,S21,2025-06-24 00:00:00,Grocery,1,FreshFarm,North,7.64,11.5,131,3.75,81.44,FreshFarm,Grocery,1.0,2025-06-24,7.64,11.5,81.44,131.0,3.75,S21,North,Manager_U,Medium,Mall,2014,11.5,3.8600000000000003,0,2025-06
T001210,S29,2025-02-05 00:00:00,Beauty,2,GlowWorks,West,17.48,39.52,27,3.68,85.63,GlowWorks,Beauty,2.0,2025-02-05,17.48,39.52,85.63,27.0,3.68,S29,West,Manager_],Large,Outlet,2018,79.04,44.080000000000005,0,2025-02
T002730,S07,2025-02-21 00:00:00,APPAREL,2,StyleHub,North,28.47,62.32,18,4.91,116.47,StyleHub,Apparel,2.0,2025-02-21,28.47,62.32,116.47,18.0,4.91,S07,North,Manager_G,Large,Street,2014,124.64,67.7,0,2025-02
T000461,S13,2025-04-24 00:00:00,Grocery,2,FreshFarm,East,7.53,12.21,135,3.09,$84.40,FreshFarm,Grocery,2.0,2025-04-24,7.53,12.21,84.4,135.0,3.09,S13,East,Manager_M,Medium,Street,2011,24.42,9.360000000000001,0,2025-04
T000613,S18,2025-02-14 00:00:00,Electronics,3,NorthStar,West,272.07,350.03,20,7.05,246.92,NorthStar,Electronics,3.0,2025-02-14,272.07,350.03,246.92,20.0,7.05,S18,West,Manager_R,Medium,Outlet,2023,1050.09,233.87999999999994,0,2025-02
T000215,S12,2025-01-27 00:00:00,Electronics,5,NorthStar,South,250.06,336.75,136,5.18,123.54,NorthStar,Electronics,5.0,2025-01-27,250.06,336.75,123.54,136.0,5.18,S12,South,Manager_L,Large,Street,2012,1683.75,433.45,0,2025-01
T000343,S19,2025-03-12 00:00:00,sports,4,ActivePro,South,56.57,107.68,49,3.01,68.49 CAD,ActivePro,Sports,4.0,2025-03-12,56.57,107.68,68.49,49.0,3.01,S19,South,Manager_S,Large,Mall,2017,430.72,204.44000000000003,0,2025-03
T001274,S12,2025-04-23 00:00:00,Home,2,BudgetSource,South,43.98,85.5,10,3.39,99.7,BudgetSource,Home,2.0,2025-04-23,43.98,85.5,99.7,10.0,3.39,S12,South,Manager_L,Large,Street,2012,171.0,83.04,0,2025-04
T000697,S29,2025-04-26 00:00:00,Beauty,7,GlowWorks,West,17.87, 37.54 ,43,3.18,99.76,GlowWorks,Beauty,7.0,2025-04-26,17.87,37.54,99.76,43.0,3.18,S29,West,Manager_],Large,Outlet,2018,262.78,137.69,0,2025-04
T002167,S18,2025-02-12 00:00:00,Grocery,2,FreshFarm,West,7.66,10.89,38,5.5,152.87,FreshFarm,Grocery,2.0,2025-02-12,7.66,10.89,152.87,38.0,5.5,S18,West,Manager_R,Medium,Outlet,2023,21.78,6.460000000000001,0,2025-02
T001757,S01,2025-04-18 00:00:00,Electronics,3,NorthStar,East,268.25,$394.62,148,4.91,111.27,NorthStar,Electronics,3.0,2025-04-18,268.25,394.62,111.27,148.0,4.91,S01,East,Manager_A,Medium,Street,2020,1183.8600000000001,379.11,0,2025-04
T000635,S04,2025-03-25 00:00:00,Beauty,3,GlowWorks,East,18.25,38.86,116,5.63,127.29,GlowWorks,Beauty,3.0,2025-03-25,18.25,38.86,127.29,116.0,5.63,S04,East,Manager_D,Large,Street,2009,116.58,61.83,0,2025-03
T001510,S20,2025-01-10 00:00:00,Electronics,3,NorthStar,South,247.25,346.24,55,6.31,148.72 CAD,NorthStar,Electronics,3.0,2025-01-10,247.25,346.24,148.72,55.0,6.31,S20,South,Manager_T,Large,Mall,2010,1038.72,296.97,0,2025-01
T000947,S13,14-Jun-2025,Sports,2,ActivePro,East,42.19,81.88 CAD,146,6.34,167.66,ActivePro,Sports,2.0,2025-06-14,42.19,81.88,167.66,146.0,6.34,S13,East,Manager_M,Medium,Street,2011,163.76,79.38,0,2025-06
T000295,S22,01/17/2025,Electronics,4,NorthStar,South,$219.47,303.47,109,4.21,117.73,NorthStar,Electronics,4.0,2025-01-17,219.47,303.47,117.73,109.0,4.21,S22,South,Manager_V,Large,Mall,2014,1213.88,336.0000000000001,0,2025-01
T000488,S26,2025-01-16 00:00:00,Home,1,BudgetSource,West,39.73,77.03,51,3.48,107.5,BudgetSource,Home,1.0,2025-01-16,39.73,77.03,107.5,51.0,3.48,S26,West,Manager_Z,Medium,Outlet,2010,77.03,37.300000000000004,0,2025-01
T000720, S06 ,2025-01-19 00:00:00,Apparel,2,StyleHub,East,29.58,58.31,106,3.55,92.06,StyleHub,Apparel,2.0,2025-01-19,29.58,58.31,92.06,106.0,3.55,S06,East,Manager_F,Medium,Mall,2020,116.62,57.46000000000001,0,2025-01
T002805,S01,2025-01-27 00:00:00,HOME,1,BudgetSource,East,45.95,82.4,56,4.07, 91.40 ,BudgetSource,Home,1.0,2025-01-27,45.95,82.4,91.4,56.0,4.07,S01,East,Manager_A,Medium,Street,2020,82.4,36.45,0,2025-01
T000620,S05,2025-05-13 00:00:00,Apparel,2,StyleHub,East,31.47 CAD,61.58,56,5.04,124.69,StyleHub,Apparel,2.0,2025-05-13,31.47,61.58,124.69,56.0,5.04,S05,East,Manager_E,Small,Mall,2022,123.16,60.22,0,2025-05
T001709,S20,2025-05-15 00:00:00,Beauty,3,GlowWorks,South,19.15,46.84,62,2.67,73.5,GlowWorks,Beauty,3.0,2025-05-15,19.15,46.84,73.5,62.0,2.67,S20,South,Manager_T,Large,Mall,2010,140.52,83.07000000000002,0,2025-05
T002678,Store-06,2025-05-12 00:00:00,Electronics,1,NorthStar,East,272.79,353.41,122,4.16,109.25,NorthStar,Electronics,1.0,2025-05-12,272.79,353.41,109.25,122.0,4.16,S06,East,Manager_F,Medium,Mall,2020,353.41,80.62,0,2025-05
T000068,S02,2025-06-10 00:00:00,Sports,1,ActivePro,South,52.19,100.53,147,-3.93,148.39,ActivePro,Sports,1.0,2025-06-10,52.19,100.53,148.39,147.0,,S02,South,Manager_B,Medium,Street,2017,100.53,48.34,0,2025-06
T001232,S13,2025-02-21 00:00:00,Grocery,3,freshfarm,East,7.68,10.91,36,3.62,97.08,FreshFarm,Grocery,3.0,2025-02-21,7.68,10.91,97.08,36.0,3.62,S13,East,Manager_M,Medium,Street,2011,32.730000000000004,9.690000000000001,0,2025-02
T001850,S29,2025-05-27 00:00:00,Home,5,BudgetSource,West,45.50,85.86,58,5.16,167.99,BudgetSource,Home,5.0,2025-05-27,45.5,85.86,167.99,58.0,5.16,S29,West,Manager_],Large,Outlet,2018,429.3,201.8,0,2025-05
T000754,S27,2025-01-02 00:00:00,Electronics,6,NorthStar,West,252.96,343.94,60,4.55,128.85,NorthStar,Electronics,6.0,2025-01-02,252.96,343.94,128.85,60.0,4.55,S27,West,Manager_[,Large,Outlet,2014,2063.64,545.8799999999999,0,2025-01
T002810,S12,2025-02-22 00:00:00,Home,1,BudgetSource,South,46.11,86.97,70,5.27,102.94,BudgetSource,Home,1.0,2025-02-22,46.11,86.97,102.94,70.0,5.27,S12,South,Manager_L,Large,Street,2012,86.97,40.86,0,2025-02
T002571,S13,03/20/2025,Home,6,BudgetSource,East,45.26,88.52,34,6.31,131.11 CAD,BudgetSource,Home,6.0,2025-03-20,45.26,88.52,131.11,34.0,6.31,S13,East,Manager_M,Medium,Street,2011,531.12,259.56,0,2025-03
T002312,S10,2025-04-18 00:00:00,GROCERIES,5,FreshFarm,South,9.11 CAD,13.26,44,4.62,100.77,FreshFarm,Grocery,5.0,2025-04-18,9.11,13.26,100.77,44.0,4.62,S10,South,Manager_J,Medium,Street,2023,66.3,20.75,0,2025-04
T000256, S21 ,2025-01-27 00:00:00,Home,4,BudgetSource,North,42.63, 80.96 ,49,4.45,124.03,BudgetSource,Home,4.0,2025-01-27,42.63,80.96,124.03,49.0,4.45,S21,North,Manager_U,Medium,Mall,2014,323.84,153.31999999999996,0,2025-01
T001700,S04,2025-01-25 00:00:00,Grocery,1,FreshFarm,East,7.73,11.47,131,4.23,121.34,FreshFarm,Grocery,1.0,2025-01-25,7.73,11.47,121.34,131.0,4.23,S04,East,Manager_D,Large,Street,2009,11.47,3.74,0,2025-01
T001921,Store-18,2025-05-04 00:00:00,Electronics,2,NorthStar,West,242.69,313.8,62,-2.37,101.35,NorthStar,Electronics,2.0,2025-05-04,242.69,313.8,101.35,62.0,,S18,West,Manager_R,Medium,Outlet,2023,627.6,142.22000000000003,0,2025-05
T002199,S26,28-Apr-2025,Grocery,3,FreshFarm,West,8.69,13.43,56,6.66,186.08,FreshFarm,Grocery,3.0,2025-04-28,8.69,13.43,186.08,56.0,6.66,S26,West,Manager_Z,Medium,Outlet,2010,40.29,14.22,0,2025-04
T001842,S03,2025-02-12 00:00:00,sports,2,ActivePro,North,51.08,107.09,68,5.5,136.31,ActivePro,Sports,2.0,2025-02-12,51.08,107.09,136.31,68.0,5.5,S03,North,Manager_C,Large,Street,2020,214.18,112.02000000000001,0,2025-02
T000334,S29,2025-03-30 00:00:00,Home,4,BudgetSource,West,40.87 CAD,71.78,49,5.09,135.2,BudgetSource,Home,4.0,2025-03-30,40.87,71.78,135.2,49.0,5.09,S29,West,Manager_],Large,Outlet,2018,287.12,123.64000000000001,0,2025-03
T001049,S21,2025-06-02 00:00:00,GROCERIES,3,FreshFarm,North,7.24,11.38,69,3.65,85.99,FreshFarm,Grocery,3.0,2025-06-02,7.24,11.38,85.99,69.0,3.65,S21,North,Manager_U,Medium,Mall,2014,34.14,12.420000000000002,0,2025-06
T001690,S17,2025-05-15 00:00:00,Apparel,7,StyleHub,North,29.52 CAD,58.78,124,4.19,106.73,StyleHub,Apparel,7.0,2025-05-15,29.52,58.78,106.73,124.0,4.19,S17,North,Manager_Q,Small,Mall,2023,411.46000000000004,204.82000000000002,0,2025-05
T002450,S14,2025-03-14 00:00:00,Beauty,2,GlowWorks,West,16.07,37.39,15,3.49,97.96,GlowWorks,Beauty,2.0,2025-03-14,16.07,37.39,97.96,15.0,3.49,S14,West,Manager_N,Large,Street,2017,74.78,42.64,0,2025-03
